prim2_common,prim1_common,strat_id,psu_id,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,month,kod,MODE_ASG,new_list,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,fl_reg,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,ZIP,TOURN,TURTLE,AGE,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
,,199066378111we,110671990112555394,,1,1,,2,1,55,31,O,7,7,,3,1106719901125006,394,1,3,0,0,0,,,,5,37,51,6,1,6,1990,1106719901125,11,we,,,1106719901125006,,,,8,1,1,,15OCT91:05:52,1,8,1,,,,0,0,1,88,8,1200,24504,8,9,54,2682.1312191,199066378111we,,0,1106719901125006
,,199066378111we,110671990112555394,,1,1,,2,1,55,830,O,0,0,,4.5,1106719901125005,394,1,3,0,0,0,,,,5,37,51,6,1,6,1990,1106719901125,11,we,,,1106719901125005,,,,8,1,1,Williamsburg City,15OCT91:05:52,1,8,1,,,,0,0,1,88,8,1150,23185,8,9,51,2682.1312191,199066378111we,,0,1106719901125005
,,199066378111we,110671990112555394,,1,1,,2,1,55,95,O,0,0,,4.5,1106719901125004,394,1,3,0,0,0,,,,5,37,51,6,1,6,1990,1106719901125,11,we,,,1106719901125004,,,,8,1,1,James City,15OCT91:05:52,1,8,1,,,,0,0,1,88,8,1145,23185,8,9,27,2682.1312191,199066378111we,,0,1106719901125004
,BLUEFISH,199066378111we,110671990112555394,,1,1,,2,1,55,830,O,0,0,,4.5,1106719901125003,394,1,3,0,0,0,,,,5,37,51,6,1,6,1990,1106719901125,11,we,,,1106719901125003,,,,8,1,1,Williamsburg City,15OCT91:05:52,1,8,1,,,,8835250101,0,1,88,8,1140,23185,8,9,47,2682.1312191,199066378111we,,0,1106719901125003
,BLUEFISH,199066378111we,110671990112555394,,1,1,,3,0,55,87,O,0,0,,6,1106719901125002,394,1,3,0,0,1,,,,5,37,51,6,1,6,1990,1106719901125,11,we,,,1106719901125001,,,,8,1,1,Henrico,15OCT91:05:52,1,8,1,,,,8835250101,0,1,88,8,1135,23228,8,9,56,2682.1312191,199066378111we,,0,1106719901125001
,BLUEFISH,199066378111we,110671990112555394,0,1,1,,1,2,55,87,O,0,0,,6,1106719901125001,394,1,3,0,7,0,,,,5,37,51,6,1,6,1990,1106719901125,11,we,,,1106719901125001,1,7,0,8,1,1,Henrico,15OCT91:05:52,1,2,1,,,,8835250101,0,1,88,2,1130,23228,8,9,59,2682.1312191,199066378111we,,0,1106719901125001
,,199066378211wd,110681990112755264,0,1,1,,3,0,55,27,O,3,3,,8,1106819901127030,264,5,3,1,0,1,,,,5,37,24,6,1,6,1990,1106819901127,11,wd,,,1106819901127027,2,,,8,1,1,Howard,15OCT91:05:52,1,8,1,,,,0,0,1,88,8,1701,21204,8,1,52,4164.9867746,199066378211wd,,0,1106819901127027
,BLUEFISH,199066378111wd,110681990112855415,0,1,1,,1,1,55,107,O,12,35,,5,1106819901128004,415,1,3,2,2,0,,,,5,37,42,6,1,6,1990,1106819901128,11,wd,,,1106819901128004,1,2,1,8,1,1,,15OCT91:05:52,1,1,1,,,,8835250101,0,1,88,8,1358,17970,8,9,52,7069.8376049,199066378111wd,,0,1106819901128004
LEFTEYE FLOUNDER FAMILY,RED DRUM,199066378211we,110671990110455500,3,1,1,,3,0,55,600,O,0,0,,9,1106719901104027,500,5,3,1,0,1,,,,5,37,51,6,1,6,1990,1106719901104,11,we,,,1106719901104024,2,,,8,1,1,,15OCT91:05:52,1,8,1,,,,8835440901,8857030000,1,88,8,1625,22015,8,9,44,1499.1286303,199066378211we,,0,1106719901104024
,SPOTTED SEATROUT,199066378211we,110671990110455500,3,1,1,,3,0,55,9,O,0,0,,9,1106719901104026,500,5,3,1,0,1,,,,4,37,25,6,1,6,1990,1106719901104,11,we,,,1106719901104025,2,,,8,1,1,Essex,15OCT91:05:52,1,8,1,,,,8835440102,0,1,88,8,1620,02138,8,9,38,1499.1286303,199066378211we,,0,1106719901104025
,BLUEFISH,199066378211we,110671990110455500,3,1,1,,1,3,55,600,O,0,0,,9,1106719901104025,500,5,3,1,3,0,,,,5,37,51,6,1,6,1990,1106719901104,11,we,,,1106719901104025,2,3,0,8,1,1,,15OCT91:05:52,1,2,1,,,,8835250101,0,1,88,2,1615,22003,8,9,44,1499.1286303,199066378211we,,0,1106719901104025
BLUEFISH,LEFTEYE FLOUNDER FAMILY,199066378211we,110671990110455500,3,1,1,,1,3,55,31,O,0,0,,9,1106719901104024,500,5,3,1,3,0,,,,5,37,24,6,1,6,1990,1106719901104,11,we,,,1106719901104024,2,3,0,8,1,1,Montegomery,15OCT91:05:52,1,2,1,,,,8857030000,8835250101,1,88,2,1525,20910,8,9,38,1499.1286303,199066378211we,,0,1106719901104024
,BLUEFISH,199066378111wd,110681990112855415,0,1,1,,3,0,55,55,Y,60,170,,7.5,1106819901128008,415,1,3,1,0,1,,,,6,37,37,6,1,6,1990,1106819901128,11,wd,,,1106819901128007,1,,,8,1,1,Dare,15OCT91:05:52,1,8,1,,,,8835250101,0,1,88,8,1424,27948,8,9,53,7990.6728131,199066378111wd,,0,1106819901128007
,LEFTEYE FLOUNDER FAMILY,199066378211we,110671990110455500,1,1,1,,2,1,55,550,O,2,12,,1.4,1106719901104023,500,5,3,2,0,0,,,,5,37,51,6,1,6,1990,1106719901104,11,we,,,1106719901104023,2,,,8,1,1,Chesapeake City,15OCT91:05:52,1,8,1,,,,8857030000,0,1,88,8,1520,23320,8,9,28,1499.1286303,199066378211we,,0,1106719901104023
,,199066378211we,110671990110455500,1,1,1,,3,0,55,79,O,0,5,,3,1106719901104022,500,5,3,0,0,1,,,,,37,54,6,1,6,1990,1106719901104,11,we,,,1106719901104021,,,,8,1,1,,15OCT91:05:52,1,8,1,,,,0,0,1,88,8,1505,25082,8,9,35,1499.1286303,199066378211we,,0,1106719901104021
,BLUEFISH,199066378211we,110671990110455500,1,1,1,,1,2,55,39,O,0,5,,3,1106719901104021,500,5,3,0,10,0,,,,,37,54,6,1,6,1990,1106719901104,11,we,,,1106719901104021,2,16,0,8,1,1,,15OCT91:05:52,1,2,1,,,,8835250101,0,1,88,2,1500,25177,8,9,47,1499.1286303,199066378211we,,0,1106719901104021
,BLUEFISH,199066378211we,110671990110455500,1,1,1,,2,1,55,570,O,12,30,,3,1106719901104020,500,5,3,0,0,0,,,,5,37,51,6,1,6,1990,1106719901104,11,we,,,1106719901104020,,,,8,1,1,Colonial Heights City,15OCT91:05:52,1,8,1,,,,8835250101,0,1,88,8,1450,23834,8,9,24,1499.1286303,199066378211we,,0,1106719901104020
,LEFTEYE FLOUNDER FAMILY,199066378211we,110671990110455500,1,1,1,,2,1,55,570,O,12,30,,2,1106719901104019,500,5,3,0,0,0,,,,5,37,51,6,1,6,1990,1106719901104,11,we,,,1106719901104019,,,,8,1,1,Colonial Heights City,15OCT91:05:52,1,8,1,,,,8857030000,0,1,88,8,1445,23834,8,9,43,1499.1286303,199066378211we,,0,1106719901104019
,LEFTEYE FLOUNDER FAMILY,199066378211we,110671990110455500,1,1,1,,2,1,55,570,O,12,30,,2,1106719901104018,500,5,3,0,0,0,,,,5,37,51,6,1,6,1990,1106719901104,11,we,,,1106719901104018,,,,8,1,1,Colonial Heights City,15OCT91:05:52,1,8,1,,,,8857030000,0,1,88,8,1440,23834,8,9,44,1499.1286303,199066378211we,,0,1106719901104018
,BLUEFISH,199066378211we,110671990110455500,2,1,1,,2,1,55,153,O,0,0,,5,1106719901104017,500,5,3,0,0,0,,,,,37,39,6,1,6,1990,1106719901104,11,we,,,1106719901104017,,,,8,1,1,,15OCT91:05:52,1,8,1,,,,8835250101,0,1,88,8,1425,44203,8,9,31,1499.1286303,199066378211we,,0,1106719901104017
,BLUEFISH,199066378211we,110671990110455500,2,1,1,,2,1,55,153,O,0,0,,5,1106719901104016,500,5,3,0,0,0,,,,,37,39,6,1,6,1990,1106719901104,11,we,,,1106719901104016,,,,8,1,1,,15OCT91:05:52,1,8,1,,,,8835250101,0,1,88,8,1420,44203,8,9,44,1499.1286303,199066378211we,,0,1106719901104016
,BLUEFISH,199066378111wd,110681990112855415,0,1,1,,2,1,55,55,Y,50,250,,2,1106819901128016,415,1,3,2,0,0,,,,6,37,37,6,1,6,1990,1106819901128,11,wd,,,1106819901128016,1,0,4,8,1,1,Dare,15OCT91:05:52,1,8,1,,,,8835250101,0,1,88,8,1640,27948,8,9,30,7990.6728131,199066378111wd,,0,1106819901128016
,,199066378211we,110671990110455500,2,1,1,,2,1,55,53,Y,98,998,,7,1106719901104015,500,5,3,0,0,0,,,,6,37,37,6,1,6,1990,1106719901104,11,we,,,1106719901104015,,,,8,9,1,Currituck,15OCT91:05:52,1,8,1,,,,0,0,1,88,8,1405,27964,8,9,33,2000.9378259,199066378211we,,0,1106719901104015
,,199066378211we,110671990110455500,2,1,1,,2,1,55,87,O,0,14,,4,1106719901104014,500,5,3,0,0,0,,,,5,37,51,6,1,6,1990,1106719901104,11,we,,,1106719901104014,,,,8,1,1,Henrico,15OCT91:05:52,1,8,1,,,,0,0,1,88,8,1350,23060,8,9,38,1499.1286303,199066378211we,,0,1106719901104014
,,199066378211we,110671990110455500,2,1,1,,2,1,55,85,O,0,14,,4,1106719901104013,500,5,3,0,0,0,,,,5,37,51,6,1,6,1990,1106719901104,11,we,,,1106719901104013,,,,8,1,1,Hanover,15OCT91:05:52,1,8,1,,,,0,0,1,88,8,1345,23111,8,9,61,1499.1286303,199066378211we,,0,1106719901104013
,,199066378211we,110671990110455500,2,1,1,,1,1,55,87,O,0,8,,4,1106719901104012,500,5,3,0,1,0,,,,5,37,51,6,1,6,1990,1106719901104,11,we,,,1106719901104012,2,1,0,8,1,1,Henrico,15OCT91:05:52,1,1,1,,,,0,0,1,88,8,1340,23060,8,9,39,1499.1286303,199066378211we,,0,1106719901104012
,SPOTTED HAKE,199066378111wd,110681990113055433,,1,1,,2,1,55,55,Y,30,120,,3,1106819901130001,433,1,3,0,0,0,,,,6,37,37,6,1,6,1990,1106819901130,11,wd,,,1106819901130001,,,,8,1,1,Dare,15OCT91:05:52,1,8,1,,,,8791031002,0,1,88,8,1151,27954,8,9,64,7990.6728131,199066378111wd,,0,1106819901130001
,BLUEFISH,199066378211wd,110681990113055500,,1,1,,2,1,55,760,O,0,10,,5.5,1106819901130005,500,5,3,0,0,0,,,,5,37,51,6,1,6,1990,1106819901130,11,wd,,,1106819901130005,,,,8,1,1,Richmond City,15OCT91:05:52,1,8,1,,,,8835250101,0,1,88,8,1422,23221,8,9,52,4164.9867746,199066378211wd,,0,1106819901130005
,BLUEFISH,199066378211we,110671990110455500,,1,1,,3,0,55,29,O,98,998,,7.5,1106719901104011,500,5,3,0,0,1,,,,5,37,34,6,1,6,1990,1106719901104,11,we,,,1106719901104010,,,,8,1,1,Ocean,15OCT91:05:52,1,8,1,,,,8835250101,0,1,88,8,1305,99999,8,9,29,1499.1286303,199066378211we,,0,1106719901104010
,BLUEFISH,199066378211we,110671990110455500,0,1,1,,1,2,55,29,O,98,998,,7.5,1106719901104010,500,5,3,0,3,0,,,,5,37,34,6,1,6,1990,1106719901104,11,we,,,1106719901104010,2,3,0,8,1,1,Ocean,15OCT91:05:52,1,2,1,,,,8835250101,0,1,88,2,1300,99999,8,9,50,1499.1286303,199066378211we,,0,1106719901104010
,,199066378211we,110671990110455500,,1,1,,2,1,55,15,O,0,0,,7.5,1106719901104009,500,5,3,0,0,0,,,,5,37,34,6,1,6,1990,1106719901104,11,we,,,1106719901104009,,,,8,1,1,Gloucester,15OCT91:05:52,1,8,1,,,,0,0,1,88,8,1250,08030,8,9,36,1499.1286303,199066378211we,,0,1106719901104009
,RED DRUM,199066378211we,110671990110455500,,1,1,,2,1,55,7,O,0,0,,7.5,1106719901104008,500,5,3,0,0,0,,,,5,37,34,6,1,6,1990,1106719901104,11,we,,,1106719901104008,,,,8,1,1,Camden,15OCT91:05:52,1,8,1,,,,8835440901,0,1,88,8,1245,08031,8,9,40,1499.1286303,199066378211we,,0,1106719901104008
,,199066378211we,110671990110455500,,1,1,,2,1,55,7,O,0,0,,7.5,1106719901104007,500,5,3,0,0,0,,,,5,37,34,6,2,6,1990,1106719901104,11,we,,,1106719901104007,,,,8,9,1,Camden,15OCT91:05:52,1,8,1,,,,0,0,1,88,8,1240,08031,8,9,47,1499.1286303,199066378211we,,0,1106719901104007
,,199066378211we,110671990110455500,1,1,1,,2,1,55,85,O,0,0,,3,1106719901104006,500,5,3,0,0,0,,,,5,37,51,6,1,6,1990,1106719901104,11,we,,,1106719901104006,,,,8,1,1,Hanover,15OCT91:05:52,1,8,1,,,,0,0,1,88,8,1235,23005,8,9,20,1499.1286303,199066378211we,,0,1106719901104006
,BLUEFISH,199066378211we,110671990110455500,1,1,1,,2,1,55,85,O,2,3,,3,1106719901104005,500,5,3,0,0,0,,,,5,37,51,6,1,6,1990,1106719901104,11,we,,,1106719901104005,,,,8,1,1,Hanover,15OCT91:05:52,1,8,1,,,,8835250101,0,1,88,8,1230,23111,8,9,20,1499.1286303,199066378211we,,0,1106719901104005
,,199066378211we,110671990110455500,0,1,1,,1,3,55,63,N,0,0,,1,1106719901104004,500,5,3,0,3,0,,,,6,37,37,6,1,6,1990,1106719901104,11,we,,,1106719901104004,2,3,0,8,1,1,,15OCT91:05:52,1,2,1,,,,0,0,1,88,2,1230,27707,8,9,38,2129.6609561,199066378211we,,0,1106719901104004
,BLUEFISH,199066378211wd,110681990113055500,,1,1,,2,1,55,41,O,0,9,,1,1106819901130013,500,5,3,0,0,0,,,,5,37,51,6,1,6,1990,1106819901130,11,wd,,,1106819901130013,,,,8,1,1,Chesterfield,15OCT91:05:52,1,8,1,,,,8835250101,0,1,88,8,1519,23831,8,9,36,4164.9867746,199066378211wd,,0,1106819901130013
RED DRUM,BLUEFISH,199066378211we,110671990110455500,0,1,1,,1,1,55,37,N,0,0,,1,1106719901104003,500,5,3,0,2,0,,,,6,37,37,6,1,6,1990,1106719901104,11,we,,,1106719901104003,2,2,0,8,1,1,,15OCT91:05:52,1,1,1,,,,8835250101,8835440901,1,88,8,1220,27516,8,9,39,2129.6609561,199066378211we,,0,1106719901104003
RED DRUM,BLUEFISH,199066378211we,110671990110455500,,1,1,,2,1,55,135,N,0,2,,1,1106719901104002,500,5,3,0,0,0,,,,6,37,37,6,1,6,1990,1106719901104,11,we,,,1106719901104002,,,,8,1,1,,15OCT91:05:52,1,8,1,,,,8835250101,8835440901,1,88,8,1215,27516,8,9,34,2129.6609561,199066378211we,,0,1106719901104002
,BLUEFISH,199066378211we,110671990110455500,,1,1,,2,1,55,87,O,4,16,,6,1106719901104001,500,5,3,0,0,0,,,,5,37,51,6,1,6,1990,1106719901104,11,we,,,1106719901104001,,,,8,1,1,Henrico,15OCT91:05:52,1,8,1,,,,8835250101,0,1,88,8,1210,23233,8,9,43,1499.1286303,199066378211we,,0,1106719901104001
,,199066378111we,1106619901124129452,,1,1,,3,0,129,183,N,10,25,,3,1106619901124021,452,1,3,0,0,1,,,,6,37,37,6,1,6,1990,1106619901124,11,we,,,1106619901124019,,,,8,1,1,,15OCT91:05:52,1,8,1,,,,0,0,1,88,8,1710,27612,8,9,23,1519.1142076,199066378111we,,0,1106619901124019
,,199066378111we,1106619901124129452,,1,1,,3,0,129,183,N,20,50,,3,1106619901124020,452,1,3,0,0,1,,,,6,37,37,6,1,6,1990,1106619901124,11,we,,,1106619901124019,,,,8,1,1,,15OCT91:05:52,1,8,1,,,,0,0,1,88,8,1705,27513,8,9,32,1519.1142076,199066378111we,,0,1106619901124019
,,199066378111we,1106619901124129452,0,1,1,,1,3,129,183,N,10,30,,3,1106619901124019,452,1,3,0,6,0,,,,6,37,37,6,1,6,1990,1106619901124,11,we,,,1106619901124019,1,15,0,8,1,1,,15OCT91:05:52,1,2,1,,,,0,0,1,88,2,1700,27608,8,9,32,1519.1142076,199066378111we,,0,1106619901124019
,,199066378111we,1106619901124129452,0,1,1,,2,1,129,129,Y,10,200,,5,1106619901124018,452,1,3,2,0,0,,,,6,37,37,6,1,6,1990,1106619901124,11,we,,,1106619901124018,1,0,7,8,1,1,New Hanover,15OCT91:05:52,1,8,1,,,,0,0,1,88,8,1635,28412,8,9,50,1823.0425611,199066378111we,,0,1106619901124018
,,199066378111we,1106619901124129452,0,1,1,,2,1,129,129,Y,25,50,,8,1106619901124017,452,1,3,1,0,0,,,,6,37,37,6,1,6,1990,1106619901124,11,we,,,1106619901124017,1,0,10,8,1,1,New Hanover,15OCT91:05:52,1,8,1,,,,0,0,1,88,8,1630,28409,8,9,98,1823.0425611,199066378111we,,0,1106619901124017
,BLUEFISH,199066378111wd,110681990113055433,,1,1,,2,1,55,59,O,4,15,,2,1106819901130017,433,1,3,0,0,0,,,,5,37,51,6,1,6,1990,1106819901130,11,wd,,,1106819901130017,,,,8,1,1,,15OCT91:05:52,1,8,1,,,,8835250101,0,1,88,8,1648,22091,8,9,29,7069.8376049,199066378111wd,,0,1106819901130017
,,199066378212we,110681990120255574,,1,1,,2,1,55,5,O,4,12,,3,1106819901202004,574,5,3,0,0,0,,,,5,37,42,6,1,6,1990,1106819901202,12,we,,,1106819901202004,,,,8,1,1,,15OCT91:05:52,1,8,1,,,,0,0,1,88,8,1310,15690,8,9,62,2713.8821408,199066378212we,,0,1106819901202004
,,199066378111we,1106619901124129452,0,1,1,,1,1,129,101,N,30,30,,5,1106619901124016,452,1,3,0,5,0,,,,6,37,37,6,1,6,1990,1106619901124,11,we,,,1106619901124016,1,15,0,8,1,1,,15OCT91:05:52,1,1,1,,,,0,0,1,88,8,1615,27255,8,9,66,1519.1142076,199066378111we,,0,1106619901124016
,,199066378111we,1106619901124129452,,1,1,,3,0,129,159,N,0,0,,6.5,1106619901124015,452,1,3,0,0,1,,,,6,37,37,6,1,6,1990,1106619901124,11,we,,,1106619901124013,,,,8,9,1,,15OCT91:05:52,1,8,1,,,,0,0,1,88,8,1555,99998,8,9,55,1519.1142076,199066378111we,,0,1106619901124013
,,199066378111we,1106619901124129452,,1,1,,3,0,129,159,N,0,0,,6.5,1106619901124014,452,1,3,0,0,1,,,,6,37,37,6,1,6,1990,1106619901124,11,we,,,1106619901124013,,,,8,9,1,,15OCT91:05:52,1,8,1,,,,0,0,1,88,8,1550,99998,8,9,98,1519.1142076,199066378111we,,0,1106619901124013
,,199066378111we,1106619901124129452,0,1,1,,1,3,129,159,N,0,0,,6.5,1106619901124013,452,1,3,0,7,0,,,,6,37,37,6,1,6,1990,1106619901124,11,we,,,1106619901124013,1,40,0,8,1,1,,15OCT91:05:52,1,2,1,,,,0,0,1,88,2,1545,99998,8,9,62,1519.1142076,199066378111we,,0,1106619901124013
,BLUEFISH,199066378212we,110681990120255574,,1,1,,2,1,55,119,N,1,1,,5,1106819901202013,574,5,3,0,0,0,,,,6,37,37,6,1,6,1990,1106819901202,12,we,,,1106819901202013,,,,8,1,1,,15OCT91:05:52,1,8,1,,,,8835250101,0,1,88,8,1530,28226,8,9,45,3855.3388401,199066378212we,,0,1106819901202013
ATLANTIC BONITO,SPANISH MACKEREL,199066378111we,1106619901124129452,,1,1,,2,1,129,129,Y,50,100,,1,1106619901124012,452,1,3,0,0,0,,,,6,37,37,6,1,6,1990,1106619901124,11,we,,,1106619901124012,,,,8,1,1,New Hanover,15OCT91:05:52,1,8,1,,,,8850030502,8850030202,1,88,8,1515,28409,8,9,44,1823.0425611,199066378111we,,0,1106619901124012
,,199066378111we,1106619901124129452,0,1,1,,2,1,129,51,N,6,40,,4.5,1106619901124011,452,1,3,2,0,0,,,,6,37,37,6,1,6,1990,1106619901124,11,we,,,1106619901124011,1,,,8,1,1,,15OCT91:05:52,1,8,1,,,,0,0,1,88,8,1500,28318,8,9,69,1519.1142076,199066378111we,,0,1106619901124011
,,199066378111we,1106619901124129452,,1,1,,3,0,129,119,N,2,3,,5,1106619901124010,452,1,3,0,0,1,,,,6,37,37,6,1,6,1990,1106619901124,11,we,,,1106619901124009,,,,8,1,1,,15OCT91:05:52,1,8,1,,,,0,0,1,88,8,1405,28213,8,9,68,1519.1142076,199066378111we,,0,1106619901124009
,NORTHERN KINGFISH,199066378111we,1106619901124129452,0,1,1,,1,2,129,119,N,50,70,,4,1106619901124009,452,1,3,0,7,0,,,,6,37,37,6,1,6,1990,1106619901124,11,we,,,1106619901124009,1,40,0,8,1,1,,15OCT91:05:52,1,2,1,,,,8835440603,0,1,88,2,1400,28227,8,9,56,1519.1142076,199066378111we,,0,1106619901124009
,BLUEFISH,199066378212we,110681990120255574,,1,1,,2,1,55,3,O,5,15,,1,1106819901202017,574,5,3,0,0,0,,,,5,37,10,6,1,6,1990,1106819901202,12,we,,,1106819901202017,,,,8,1,1,New Castle,15OCT91:05:52,1,8,1,,,,8835250101,0,1,88,8,1557,19702,8,9,34,2713.8821408,199066378212we,,0,1106819901202017
,NORTHERN KINGFISH,199066378111we,1106619901124129452,0,1,1,,1,1,129,129,Y,45,200,,3,1106619901124008,452,1,3,0,4,0,,,,6,37,37,6,1,6,1990,1106619901124,11,we,,,1106619901124008,1,7,0,8,1,1,New Hanover,15OCT91:05:52,1,1,1,,,,8835440603,0,1,88,8,1340,28409,8,9,63,1823.0425611,199066378111we,,0,1106619901124008
,NORTHERN KINGFISH,199066378111we,1106619901124129452,0,1,1,,1,1,129,101,N,40,100,,1,1106619901124007,452,1,3,0,5,0,,,,6,37,37,6,1,6,1990,1106619901124,11,we,,,1106619901124007,1,7,0,8,1,1,,15OCT91:05:52,1,1,1,,,,8835440603,0,1,88,8,1330,27977,8,9,71,1519.1142076,199066378111we,,0,1106619901124007
,,199066378111we,1106619901124129452,0,1,1,,1,1,129,129,Y,10,30,,3,1106619901124006,452,1,3,0,1,0,,,,6,37,37,6,1,6,1990,1106619901124,11,we,,,1106619901124006,1,1,0,8,1,1,New Hanover,15OCT91:05:52,1,1,1,,,,0,0,1,88,8,1245,28451,8,9,32,1823.0425611,199066378111we,,0,1106619901124006
,,199066378111we,1106619901124129452,0,1,1,,1,1,129,129,Y,20,25,,2,1106619901124005,452,1,3,0,1,0,,,,6,37,37,6,1,6,1990,1106619901124,11,we,,,1106619901124005,1,1,0,8,1,1,New Hanover,15OCT91:05:52,1,1,1,,,,0,0,1,88,8,1240,28409,8,9,39,1823.0425611,199066378111we,,0,1106619901124005
,BLUEFISH,199066378212we,110681990120255574,,1,1,,2,1,55,55,Y,5,30,,1,1106819901202021,574,5,3,0,0,0,,,,6,37,37,6,1,6,1990,1106819901202,12,we,,,1106819901202021,,,,8,1,1,Dare,15OCT91:05:52,1,8,1,,,,8835250101,0,1,88,8,1640,27968,8,9,56,3622.3105347,199066378212we,,0,1106819901202021
,,199066378111we,1106619901124129452,,1,1,,2,1,129,129,Y,20,25,,2,1106619901124004,452,1,3,0,0,0,,,,6,37,37,6,1,6,1990,1106619901124,11,we,,,1106619901124004,,,,8,1,1,New Hanover,15OCT91:05:52,1,8,1,,,,0,0,1,88,8,1235,28409,8,9,31,1823.0425611,199066378111we,,0,1106619901124004
,,199066378111we,1106619901124129452,0,1,1,,1,1,129,19,Y,10,30,,3,1106619901124003,452,1,3,0,5,0,,,,6,37,37,6,1,6,1990,1106619901124,11,we,,,1106619901124003,1,4,0,8,1,1,Brunswick,15OCT91:05:52,1,1,1,,,,0,0,1,88,8,1230,28451,8,9,37,1823.0425611,199066378111we,,0,1106619901124003
,BLUEFISH,199066378111we,1106619901124129452,0,1,1,,2,1,129,119,N,5,15,,4.5,1106619901124002,452,1,3,1,0,0,,,,6,37,37,6,1,6,1990,1106619901124,11,we,,,1106619901124002,1,,,8,1,1,,15OCT91:05:52,1,8,1,,,,8835250101,0,1,88,8,1215,28106,8,9,33,1519.1142076,199066378111we,,0,1106619901124002
,,199066378111we,1106619901124129452,0,1,1,,2,1,129,191,Y,0,3,,2,1106619901124001,452,1,3,2,0,0,,,,6,37,37,6,1,6,1990,1106619901124,11,we,,,1106619901124001,1,,,8,1,1,Wayne,15OCT91:05:52,1,8,1,,,,0,0,1,88,8,1200,28365,8,9,57,1823.0425611,199066378111we,,0,1106619901124001
,,199066378112we,110601990120831417,,1,1,,2,1,31,31,Y,10,60,,5,1106019901208008,417,1,3,0,0,0,,,,6,37,37,6,1,6,1990,1106019901208,12,we,,,1106019901208008,,,,8,1,1,Carteret,15OCT91:05:52,1,8,1,,,,0,0,1,88,8,1505,28594,8,9,13,3327.7464129,199066378112we,,0,1106019901208008
,,199066378112we,110601990120831417,,1,1,,2,1,31,31,Y,25,100,,5,1106019901208007,417,1,3,0,0,0,,,,6,37,37,6,1,6,1990,1106019901208,12,we,,,1106019901208007,,,,8,1,1,Carteret,15OCT91:05:52,1,8,1,,,,0,0,1,88,8,1500,28594,8,9,34,3327.7464129,199066378112we,,0,1106019901208007
,,199066378212wd,110681990120555264,0,1,1,,3,0,55,29,O,0,5,,2,1106819901205008,264,5,3,1,0,1,,,,5,37,42,6,1,6,1990,1106819901205,12,wd,,,1106819901205009,2,,,8,1,1,,15OCT91:05:52,1,8,1,,,,0,0,1,88,8,1531,19380,8,9,53,4164.9867746,199066378212wd,,0,1106819901205009
,,199066378112we,110601990120831417,,1,1,,2,1,31,69,N,20,100,,8,1106019901208006,417,1,3,0,0,0,,,,6,37,37,6,1,6,1990,1106019901208,12,we,,,1106019901208006,,,,8,1,1,,15OCT91:05:52,1,8,1,,,,0,0,1,88,8,1445,27597,8,9,52,2772.9615112,199066378112we,,0,1106019901208006
,,199066378112we,110601990120831417,,1,1,,2,1,31,69,N,15,70,,8,1106019901208005,417,1,3,0,0,0,,,,6,37,37,6,1,6,1990,1106019901208,12,we,,,1106019901208005,,,,8,1,1,,15OCT91:05:52,1,8,1,,,,0,0,1,88,8,1440,27597,8,9,16,2772.9615112,199066378112we,,0,1106019901208005
,SUMMER FLOUNDER,199066378212wd,110681990120555264,0,1,1,,2,1,55,7,O,4,13,,3,1106819901205012,264,5,3,1,0,0,,,,5,37,34,6,1,6,1990,1106819901205,12,wd,,,1106819901205012,2,,,8,1,1,Camden,15OCT91:05:52,1,8,1,,,,8857030301,0,1,88,8,1603,08021,8,9,68,4164.9867746,199066378212wd,,0,1106819901205012
,,199066378112we,110601990120831417,,1,1,,2,1,31,195,Y,3,25,,5,1106019901208004,417,1,3,0,0,0,,,,6,37,37,6,2,6,1990,1106019901208,12,we,,,1106019901208004,,,,8,9,1,Wilson,15OCT91:05:52,1,8,1,,,,0,0,1,88,8,1315,27807,8,9,26,3327.7464129,199066378112we,,0,1106019901208004
,,199066378112we,110601990120831417,,1,1,,2,1,31,195,Y,25,100,,5,1106019901208003,417,1,3,0,0,0,,,,6,37,37,6,2,6,1990,1106019901208,12,we,,,1106019901208003,,,,8,9,1,Wilson,15OCT91:05:52,1,8,1,,,,0,0,1,88,8,1310,27807,8,9,25,3327.7464129,199066378112we,,0,1106019901208003
,,199066378112we,110601990120831417,,1,1,,2,1,31,31,Y,20,75,,5,1106019901208002,417,1,3,0,0,0,,,,6,37,37,6,1,6,1990,1106019901208,12,we,,,1106019901208002,,,,8,1,1,Carteret,15OCT91:05:52,1,8,1,,,,0,0,1,88,8,1305,28570,8,9,30,3327.7464129,199066378112we,,0,1106019901208002
